id_evento,id_animal,brinco,data_evento,tipo,produto,dose_ml,custo_unit,custo_total
4762,386,BR0386,2024-08-01,vacina,Brucelose,3.1,6.2,19.22
4763,386,BR0386,2025-01-01,vacina,Brucelose,2.8,6.2,17.36
4764,386,BR0386,2024-08-01,vacina,Raiva,3.2,3.8,12.16
4765,386,BR0386,2025-01-01,vacina,Raiva,2.5,3.8,9.5
4766,386,BR0386,2024-07-01,vermifugacao,Ivermectina,9.1,8.9,80.99
4767,386,BR0386,2024-09-29,vermifugacao,Ivermectina,8.6,8.9,76.54
4768,386,BR0386,2024-12-28,vermifugacao,Ivermectina,7.6,8.9,67.64
4769,386,BR0386,2025-03-28,vermifugacao,Doramectina,7.6,11.2,85.12
4770,386,BR0386,2025-06-26,vermifugacao,Ivermectina,5.2,8.9,46.28
4771,386,BR0386,2025-09-24,vermifugacao,Doramectina,5.2,11.2,58.24
4772,387,BR0387,2024-08-01,vacina,Febre Aftosa,3.7,4.5,16.65
4773,387,BR0387,2025-01-01,vacina,Febre Aftosa,2.6,4.5,11.7
4774,387,BR0387,2024-08-01,vacina,Brucelose,2.1,6.2,13.02
4775,387,BR0387,2025-01-01,vacina,Brucelose,2.3,6.2,14.26
4776,387,BR0387,2024-08-01,vacina,Raiva,3.6,3.8,13.68
4777,387,BR0387,2025-01-01,vacina,Raiva,4.3,3.8,16.34
4778,387,BR0387,2024-07-01,vermifugacao,Ivermectina,8.7,8.9,77.43
4779,387,BR0387,2024-09-29,vermifugacao,Ivermectina,9.7,8.9,86.33
4780,387,BR0387,2024-12-28,vermifugacao,Ivermectina,5.9,8.9,52.51
4781,387,BR0387,2025-03-28,vermifugacao,Ivermectina,6.7,8.9,59.63
4782,387,BR0387,2025-06-26,vermifugacao,Ivermectina,5.7,8.9,50.73
4783,387,BR0387,2025-09-24,vermifugacao,Doramectina,7.1,11.2,79.52
4784,388,BR0388,2024-08-01,vacina,Febre Aftosa,4.2,4.5,18.9
4785,388,BR0388,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
4786,388,BR0388,2024-08-01,vacina,Brucelose,4.2,6.2,26.04
4787,388,BR0388,2025-01-01,vacina,Brucelose,2.1,6.2,13.02
4788,388,BR0388,2024-08-01,vacina,Raiva,4.0,3.8,15.2
4789,388,BR0388,2025-01-01,vacina,Raiva,2.6,3.8,9.88
4790,388,BR0388,2024-07-01,vermifugacao,Doramectina,9.9,11.2,110.88
4791,388,BR0388,2024-09-29,vermifugacao,Ivermectina,9.4,8.9,83.66
4792,388,BR0388,2024-12-28,vermifugacao,Doramectina,8.4,11.2,94.08
4793,388,BR0388,2025-03-28,vermifugacao,Ivermectina,6.4,8.9,56.96
4794,388,BR0388,2025-06-26,vermifugacao,Ivermectina,9.3,8.9,82.77
4795,388,BR0388,2025-09-24,vermifugacao,Ivermectina,6.2,8.9,55.18
4796,389,BR0389,2024-08-01,vacina,Febre Aftosa,3.1,4.5,13.95
4797,389,BR0389,2025-01-01,vacina,Febre Aftosa,4.0,4.5,18.0
4798,389,BR0389,2024-08-01,vacina,Brucelose,4.2,6.2,26.04
4799,389,BR0389,2025-01-01,vacina,Brucelose,2.1,6.2,13.02
4800,389,BR0389,2024-08-01,vacina,Raiva,4.9,3.8,18.62
4801,389,BR0389,2025-01-01,vacina,Raiva,3.0,3.8,11.4
4802,389,BR0389,2024-07-01,vermifugacao,Doramectina,9.5,11.2,106.4
4803,389,BR0389,2024-09-29,vermifugacao,Ivermectina,8.5,8.9,75.65
4804,389,BR0389,2024-12-28,vermifugacao,Ivermectina,9.9,8.9,88.11
4805,389,BR0389,2025-03-28,vermifugacao,Ivermectina,8.6,8.9,76.54
4806,389,BR0389,2025-06-26,vermifugacao,Doramectina,8.5,11.2,95.2
4807,389,BR0389,2025-09-24,vermifugacao,Ivermectina,8.7,8.9,77.43
4808,390,BR0390,2024-08-01,vacina,Febre Aftosa,3.1,4.5,13.95
4809,390,BR0390,2025-01-01,vacina,Febre Aftosa,3.5,4.5,15.75
4810,390,BR0390,2024-08-01,vacina,Brucelose,3.1,6.2,19.22
4811,390,BR0390,2025-01-01,vacina,Brucelose,4.4,6.2,27.28
4812,390,BR0390,2024-08-01,vacina,Raiva,4.9,3.8,18.62
4813,390,BR0390,2025-01-01,vacina,Raiva,3.8,3.8,14.44
4814,390,BR0390,2024-07-01,vermifugacao,Doramectina,8.6,11.2,96.32
4815,390,BR0390,2024-09-29,vermifugacao,Doramectina,8.3,11.2,92.96
4816,390,BR0390,2024-12-28,vermifugacao,Doramectina,8.8,11.2,98.56
4817,390,BR0390,2025-03-28,vermifugacao,Ivermectina,5.1,8.9,45.39
4818,390,BR0390,2025-06-26,vermifugacao,Ivermectina,7.7,8.9,68.53
4819,390,BR0390,2025-09-24,vermifugacao,Doramectina,8.7,11.2,97.44
4820,391,BR0391,2024-08-01,vacina,Febre Aftosa,4.0,4.5,18.0
4821,391,BR0391,2025-01-01,vacina,Febre Aftosa,3.2,4.5,14.4
4822,391,BR0391,2024-08-01,vacina,Brucelose,3.8,6.2,23.56
4823,391,BR0391,2025-01-01,vacina,Brucelose,2.1,6.2,13.02
4824,391,BR0391,2024-08-01,vacina,Raiva,4.3,3.8,16.34
4825,391,BR0391,2025-01-01,vacina,Raiva,2.3,3.8,8.74
4826,391,BR0391,2024-07-01,vermifugacao,Ivermectina,9.2,8.9,81.88
4827,391,BR0391,2024-09-29,vermifugacao,Doramectina,9.2,11.2,103.04
4828,391,BR0391,2024-12-28,vermifugacao,Ivermectina,9.8,8.9,87.22
4829,391,BR0391,2025-03-28,vermifugacao,Ivermectina,8.4,8.9,74.76
4830,391,BR0391,2025-06-26,vermifugacao,Ivermectina,6.4,8.9,56.96
4831,391,BR0391,2025-09-24,vermifugacao,Doramectina,8.3,11.2,92.96
4832,392,BR0392,2024-08-01,vacina,Febre Aftosa,2.1,4.5,9.45
4833,392,BR0392,2025-01-01,vacina,Febre Aftosa,2.6,4.5,11.7
4834,392,BR0392,2024-08-01,vacina,Brucelose,2.8,6.2,17.36
4835,392,BR0392,2025-01-01,vacina,Brucelose,2.2,6.2,13.64
4836,392,BR0392,2024-08-01,vacina,Raiva,3.1,3.8,11.78
4837,392,BR0392,2025-01-01,vacina,Raiva,2.1,3.8,7.98
4838,392,BR0392,2024-07-01,vermifugacao,Doramectina,7.5,11.2,84.0
4839,392,BR0392,2024-09-29,vermifugacao,Doramectina,6.4,11.2,71.68
4840,392,BR0392,2024-12-28,vermifugacao,Doramectina,5.4,11.2,60.48
4841,392,BR0392,2025-03-28,vermifugacao,Ivermectina,6.3,8.9,56.07
4842,392,BR0392,2025-06-26,vermifugacao,Doramectina,7.4,11.2,82.88
4843,392,BR0392,2025-09-24,vermifugacao,Doramectina,5.4,11.2,60.48
4844,392,BR0392,2024-09-30,tratamento,Antibiótico,12.6,45.0,567.0
4845,392,BR0392,2024-12-08,tratamento,Antibiótico,14.2,45.0,639.0
4846,392,BR0392,2024-11-21,tratamento,Antibiótico,12.3,45.0,553.5
4847,393,BR0393,2024-08-01,vacina,Febre Aftosa,2.8,4.5,12.6
4848,393,BR0393,2025-01-01,vacina,Febre Aftosa,2.6,4.5,11.7
4849,393,BR0393,2024-08-01,vacina,Brucelose,4.8,6.2,29.76
4850,393,BR0393,2025-01-01,vacina,Brucelose,2.1,6.2,13.02
4851,393,BR0393,2024-08-01,vacina,Raiva,4.9,3.8,18.62
4852,393,BR0393,2025-01-01,vacina,Raiva,2.4,3.8,9.12
4853,393,BR0393,2024-07-01,vermifugacao,Doramectina,7.9,11.2,88.48
4854,393,BR0393,2024-09-29,vermifugacao,Ivermectina,6.8,8.9,60.52
4855,393,BR0393,2024-12-28,vermifugacao,Ivermectina,7.7,8.9,68.53
4856,393,BR0393,2025-03-28,vermifugacao,Doramectina,6.7,11.2,75.04
4857,393,BR0393,2025-06-26,vermifugacao,Ivermectina,5.8,8.9,51.62
4858,393,BR0393,2025-09-24,vermifugacao,Doramectina,5.3,11.2,59.36
4859,393,BR0393,2025-10-11,tratamento,Antibiótico,3.9,45.0,175.5
4860,393,BR0393,2025-05-29,tratamento,Anti-inflamatório,6.9,28.5,196.65
4861,393,BR0393,2025-03-29,tratamento,Anti-inflamatório,10.1,28.5,287.85
4862,394,BR0394,2024-08-01,vacina,Febre Aftosa,4.6,4.5,20.7
4863,394,BR0394,2025-01-01,vacina,Febre Aftosa,2.5,4.5,11.25
4864,394,BR0394,2024-08-01,vacina,Brucelose,2.0,6.2,12.4
4865,394,BR0394,2025-01-01,vacina,Brucelose,3.3,6.2,20.46
4866,394,BR0394,2024-08-01,vacina,Raiva,3.3,3.8,12.54
4867,394,BR0394,2025-01-01,vacina,Raiva,3.7,3.8,14.06
4868,394,BR0394,2024-07-01,vermifugacao,Doramectina,5.4,11.2,60.48
4869,394,BR0394,2024-09-29,vermifugacao,Doramectina,5.5,11.2,61.6
4870,394,BR0394,2024-12-28,vermifugacao,Doramectina,5.4,11.2,60.48
4871,394,BR0394,2025-03-28,vermifugacao,Doramectina,8.2,11.2,91.84
4872,394,BR0394,2025-06-26,vermifugacao,Ivermectina,5.1,8.9,45.39
4873,394,BR0394,2025-09-24,vermifugacao,Doramectina,6.3,11.2,70.56
4874,395,BR0395,2024-08-01,vacina,Febre Aftosa,3.6,4.5,16.2
4875,395,BR0395,2025-01-01,vacina,Febre Aftosa,2.6,4.5,11.7
4876,395,BR0395,2024-08-01,vacina,Brucelose,2.1,6.2,13.02
4877,395,BR0395,2025-01-01,vacina,Brucelose,3.7,6.2,22.94
4878,395,BR0395,2024-08-01,vacina,Raiva,3.4,3.8,12.92
4879,395,BR0395,2025-01-01,vacina,Raiva,4.0,3.8,15.2
4880,395,BR0395,2024-07-01,vermifugacao,Doramectina,9.9,11.2,110.88
4881,395,BR0395,2024-09-29,vermifugacao,Doramectina,5.7,11.2,63.84
4882,395,BR0395,2024-12-28,vermifugacao,Doramectina,7.6,11.2,85.12
4883,395,BR0395,2025-03-28,vermifugacao,Doramectina,7.7,11.2,86.24
4884,395,BR0395,2025-06-26,vermifugacao,Ivermectina,9.4,8.9,83.66
4885,395,BR0395,2025-09-24,vermifugacao,Doramectina,5.9,11.2,66.08
4886,396,BR0396,2024-08-01,vacina,Febre Aftosa,2.7,4.5,12.15
4887,396,BR0396,2025-01-01,vacina,Febre Aftosa,3.6,4.5,16.2
4888,396,BR0396,2024-08-01,vacina,Brucelose,2.8,6.2,17.36
4889,396,BR0396,2025-01-01,vacina,Brucelose,4.6,6.2,28.52
4890,396,BR0396,2024-08-01,vacina,Raiva,3.8,3.8,14.44
4891,396,BR0396,2025-01-01,vacina,Raiva,2.0,3.8,7.6
4892,396,BR0396,2024-07-01,vermifugacao,Ivermectina,8.2,8.9,72.98
4893,396,BR0396,2024-09-29,vermifugacao,Doramectina,6.6,11.2,73.92
4894,396,BR0396,2024-12-28,vermifugacao,Doramectina,6.6,11.2,73.92
4895,396,BR0396,2025-03-28,vermifugacao,Doramectina,7.2,11.2,80.64
4896,396,BR0396,2025-06-26,vermifugacao,Ivermectina,9.0,8.9,80.1
4897,396,BR0396,2025-09-24,vermifugacao,Ivermectina,9.9,8.9,88.11
4898,397,BR0397,2024-08-01,vacina,Febre Aftosa,2.8,4.5,12.6
4899,397,BR0397,2025-01-01,vacina,Febre Aftosa,4.2,4.5,18.9
4900,397,BR0397,2024-08-01,vacina,Brucelose,3.7,6.2,22.94
4901,397,BR0397,2025-01-01,vacina,Brucelose,2.3,6.2,14.26
4902,397,BR0397,2024-08-01,vacina,Raiva,2.5,3.8,9.5
4903,397,BR0397,2025-01-01,vacina,Raiva,2.1,3.8,7.98
4904,397,BR0397,2024-07-01,vermifugacao,Doramectina,7.0,11.2,78.4
4905,397,BR0397,2024-09-29,vermifugacao,Doramectina,6.6,11.2,73.92
4906,397,BR0397,2024-12-28,vermifugacao,Doramectina,8.5,11.2,95.2
4907,397,BR0397,2025-03-28,vermifugacao,Ivermectina,7.6,8.9,67.64
4908,397,BR0397,2025-06-26,vermifugacao,Ivermectina,9.9,8.9,88.11
4909,397,BR0397,2025-09-24,vermifugacao,Ivermectina,7.2,8.9,64.08
4910,398,BR0398,2024-08-01,vacina,Febre Aftosa,3.1,4.5,13.95
4911,398,BR0398,2025-01-01,vacina,Febre Aftosa,4.5,4.5,20.25
4912,398,BR0398,2024-08-01,vacina,Brucelose,2.5,6.2,15.5
4913,398,BR0398,2025-01-01,vacina,Brucelose,3.0,6.2,18.6
4914,398,BR0398,2024-08-01,vacina,Raiva,4.2,3.8,15.96
4915,398,BR0398,2025-01-01,vacina,Raiva,2.0,3.8,7.6
4916,398,BR0398,2024-07-01,vermifugacao,Doramectina,6.2,11.2,69.44
4917,398,BR0398,2024-09-29,vermifugacao,Ivermectina,5.9,8.9,52.51
4918,398,BR0398,2024-12-28,vermifugacao,Ivermectina,9.1,8.9,80.99
4919,398,BR0398,2025-03-28,vermifugacao,Doramectina,7.1,11.2,79.52
4920,398,BR0398,2025-06-26,vermifugacao,Doramectina,7.7,11.2,86.24
4921,398,BR0398,2025-09-24,vermifugacao,Ivermectina,5.2,8.9,46.28
4922,399,BR0399,2024-08-01,vacina,Febre Aftosa,2.2,4.5,9.9
4923,399,BR0399,2025-01-01,vacina,Febre Aftosa,3.4,4.5,15.3
4924,399,BR0399,2024-08-01,vacina,Brucelose,2.5,6.2,15.5
4925,399,BR0399,2025-01-01,vacina,Brucelose,2.4,6.2,14.88
4926,399,BR0399,2024-08-01,vacina,Raiva,2.4,3.8,9.12
4927,399,BR0399,2025-01-01,vacina,Raiva,3.4,3.8,12.92
4928,399,BR0399,2024-07-01,vermifugacao,Ivermectina,6.8,8.9,60.52
4929,399,BR0399,2024-09-29,vermifugacao,Ivermectina,9.9,8.9,88.11
4930,399,BR0399,2024-12-28,vermifugacao,Ivermectina,8.5,8.9,75.65
4931,399,BR0399,2025-03-28,vermifugacao,Ivermectina,6.1,8.9,54.29
4932,399,BR0399,2025-06-26,vermifugacao,Ivermectina,6.4,8.9,56.96
4933,399,BR0399,2025-09-24,vermifugacao,Ivermectina,7.6,8.9,67.64
4934,400,BR0400,2024-08-01,vacina,Febre Aftosa,2.7,4.5,12.15
4935,400,BR0400,2025-01-01,vacina,Febre Aftosa,4.3,4.5,19.35
4936,400,BR0400,2024-08-01,vacina,Brucelose,2.4,6.2,14.88
4937,400,BR0400,2025-01-01,vacina,Brucelose,3.1,6.2,19.22
4938,400,BR0400,2024-08-01,vacina,Raiva,2.5,3.8,9.5
4939,400,BR0400,2025-01-01,vacina,Raiva,2.8,3.8,10.64
4940,400,BR0400,2024-07-01,vermifugacao,Doramectina,7.8,11.2,87.36
4941,400,BR0400,2024-09-29,vermifugacao,Doramectina,8.7,11.2,97.44
4942,400,BR0400,2024-12-28,vermifugacao,Doramectina,7.7,11.2,86.24
4943,400,BR0400,2025-03-28,vermifugacao,Ivermectina,7.6,8.9,67.64
4944,400,BR0400,2025-06-26,vermifugacao,Doramectina,8.2,11.2,91.84
4945,400,BR0400,2025-09-24,vermifugacao,Ivermectina,5.3,8.9,47.17
4946,401,BR0401,2024-08-01,vacina,Febre Aftosa,3.4,4.5,15.3
4947,401,BR0401,2025-01-01,vacina,Febre Aftosa,4.8,4.5,21.6
4948,401,BR0401,2024-08-01,vacina,Brucelose,2.0,6.2,12.4
4949,401,BR0401,2025-01-01,vacina,Brucelose,2.7,6.2,16.74
4950,401,BR0401,2024-08-01,vacina,Raiva,2.3,3.8,8.74
4951,401,BR0401,2025-01-01,vacina,Raiva,4.3,3.8,16.34
4952,401,BR0401,2024-07-01,vermifugacao,Doramectina,9.2,11.2,103.04
4953,401,BR0401,2024-09-29,vermifugacao,Ivermectina,9.2,8.9,81.88
4954,401,BR0401,2024-12-28,vermifugacao,Doramectina,9.3,11.2,104.16
4955,401,BR0401,2025-03-28,vermifugacao,Ivermectina,8.5,8.9,75.65
4956,401,BR0401,2025-06-26,vermifugacao,Doramectina,5.5,11.2,61.6
4957,401,BR0401,2025-09-24,vermifugacao,Doramectina,8.4,11.2,94.08
4958,402,BR0402,2024-08-01,vacina,Febre Aftosa,3.0,4.5,13.5
4959,402,BR0402,2025-01-01,vacina,Febre Aftosa,4.8,4.5,21.6
4960,402,BR0402,2024-08-01,vacina,Brucelose,2.0,6.2,12.4
4961,402,BR0402,2025-01-01,vacina,Brucelose,3.0,6.2,18.6
4962,402,BR0402,2024-08-01,vacina,Raiva,2.4,3.8,9.12
4963,402,BR0402,2025-01-01,vacina,Raiva,2.4,3.8,9.12
4964,402,BR0402,2024-07-01,vermifugacao,Doramectina,5.2,11.2,58.24
4965,402,BR0402,2024-09-29,vermifugacao,Ivermectina,8.9,8.9,79.21
4966,402,BR0402,2024-12-28,vermifugacao,Ivermectina,9.7,8.9,86.33
4967,402,BR0402,2025-03-28,vermifugacao,Ivermectina,5.7,8.9,50.73
4968,402,BR0402,2025-06-26,vermifugacao,Ivermectina,7.9,8.9,70.31
4969,402,BR0402,2025-09-24,vermifugacao,Doramectina,5.2,11.2,58.24
4970,403,BR0403,2024-08-01,vacina,Febre Aftosa,3.8,4.5,17.1
4971,403,BR0403,2025-01-01,vacina,Febre Aftosa,4.9,4.5,22.05
4972,403,BR0403,2024-08-01,vacina,Brucelose,3.1,6.2,19.22
4973,403,BR0403,2025-01-01,vacina,Brucelose,3.4,6.2,21.08
4974,403,BR0403,2024-08-01,vacina,Raiva,4.3,3.8,16.34
4975,403,BR0403,2025-01-01,vacina,Raiva,4.4,3.8,16.72
4976,403,BR0403,2024-07-01,vermifugacao,Doramectina,9.8,11.2,109.76
4977,403,BR0403,2024-09-29,vermifugacao,Ivermectina,9.3,8.9,82.77
4978,403,BR0403,2024-12-28,vermifugacao,Doramectina,7.1,11.2,79.52
4979,403,BR0403,2025-03-28,vermifugacao,Ivermectina,7.5,8.9,66.75
4980,403,BR0403,2025-06-26,vermifugacao,Doramectina,9.1,11.2,101.92
4981,403,BR0403,2025-09-24,vermifugacao,Ivermectina,5.4,8.9,48.06
4982,404,BR0404,2024-08-01,vacina,Febre Aftosa,3.8,4.5,17.1
4983,404,BR0404,2025-01-01,vacina,Febre Aftosa,2.7,4.5,12.15
4984,404,BR0404,2024-08-01,vacina,Brucelose,3.6,6.2,22.32
4985,404,BR0404,2025-01-01,vacina,Brucelose,2.7,6.2,16.74
4986,404,BR0404,2024-08-01,vacina,Raiva,2.4,3.8,9.12
4987,404,BR0404,2025-01-01,vacina,Raiva,3.7,3.8,14.06
4988,404,BR0404,2024-07-01,vermifugacao,Doramectina,9.1,11.2,101.92
4989,404,BR0404,2024-09-29,vermifugacao,Doramectina,6.8,11.2,76.16
4990,404,BR0404,2024-12-28,vermifugacao,Doramectina,7.3,11.2,81.76
4991,404,BR0404,2025-03-28,vermifugacao,Doramectina,7.0,11.2,78.4
4992,404,BR0404,2025-06-26,vermifugacao,Ivermectina,5.1,8.9,45.39
4993,404,BR0404,2025-09-24,vermifugacao,Ivermectina,9.8,8.9,87.22
4994,404,BR0404,2025-09-16,suplemento,Suplemento Mineral,7.7,15.3,117.81
4995,405,BR0405,2024-08-01,vacina,Febre Aftosa,2.4,4.5,10.8
4996,405,BR0405,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
4997,405,BR0405,2024-08-01,vacina,Brucelose,2.5,6.2,15.5
4998,405,BR0405,2025-01-01,vacina,Brucelose,2.7,6.2,16.74
4999,405,BR0405,2024-08-01,vacina,Raiva,3.5,3.8,13.3
5000,405,BR0405,2025-01-01,vacina,Raiva,4.1,3.8,15.58
5001,405,BR0405,2024-07-01,vermifugacao,Doramectina,9.2,11.2,103.04
5002,405,BR0405,2024-09-29,vermifugacao,Ivermectina,7.6,8.9,67.64
5003,405,BR0405,2024-12-28,vermifugacao,Ivermectina,9.4,8.9,83.66
5004,405,BR0405,2025-03-28,vermifugacao,Ivermectina,7.6,8.9,67.64
5005,405,BR0405,2025-06-26,vermifugacao,Doramectina,8.4,11.2,94.08
5006,405,BR0405,2025-09-24,vermifugacao,Doramectina,5.5,11.2,61.6
5007,405,BR0405,2025-04-28,suplemento,Suplemento Mineral,6.8,15.3,104.04
5008,406,BR0406,2024-08-01,vacina,Febre Aftosa,3.0,4.5,13.5
5009,406,BR0406,2025-01-01,vacina,Febre Aftosa,4.3,4.5,19.35
5010,406,BR0406,2024-08-01,vacina,Brucelose,3.7,6.2,22.94
5011,406,BR0406,2025-01-01,vacina,Brucelose,2.4,6.2,14.88
5012,406,BR0406,2024-08-01,vacina,Raiva,4.5,3.8,17.1
5013,406,BR0406,2025-01-01,vacina,Raiva,4.6,3.8,17.48
5014,406,BR0406,2024-07-01,vermifugacao,Ivermectina,9.0,8.9,80.1
5015,406,BR0406,2024-09-29,vermifugacao,Ivermectina,9.7,8.9,86.33
5016,406,BR0406,2024-12-28,vermifugacao,Doramectina,7.2,11.2,80.64
5017,406,BR0406,2025-03-28,vermifugacao,Ivermectina,5.5,8.9,48.95
5018,406,BR0406,2025-06-26,vermifugacao,Doramectina,5.2,11.2,58.24
5019,406,BR0406,2025-09-24,vermifugacao,Ivermectina,5.9,8.9,52.51
5020,407,BR0407,2024-08-01,vacina,Febre Aftosa,3.3,4.5,14.85
5021,407,BR0407,2025-01-01,vacina,Febre Aftosa,4.7,4.5,21.15
5022,407,BR0407,2024-08-01,vacina,Brucelose,3.3,6.2,20.46
5023,407,BR0407,2025-01-01,vacina,Brucelose,3.6,6.2,22.32
5024,407,BR0407,2024-08-01,vacina,Raiva,4.9,3.8,18.62
5025,407,BR0407,2025-01-01,vacina,Raiva,2.9,3.8,11.02
5026,407,BR0407,2024-07-01,vermifugacao,Doramectina,6.5,11.2,72.8
5027,407,BR0407,2024-09-29,vermifugacao,Doramectina,6.4,11.2,71.68
5028,407,BR0407,2024-12-28,vermifugacao,Doramectina,5.4,11.2,60.48
5029,407,BR0407,2025-03-28,vermifugacao,Ivermectina,5.6,8.9,49.84
5030,407,BR0407,2025-06-26,vermifugacao,Doramectina,7.4,11.2,82.88
5031,407,BR0407,2025-09-24,vermifugacao,Doramectina,8.6,11.2,96.32
5032,408,BR0408,2024-08-01,vacina,Febre Aftosa,2.5,4.5,11.25
5033,408,BR0408,2025-01-01,vacina,Febre Aftosa,4.5,4.5,20.25
5034,408,BR0408,2024-08-01,vacina,Brucelose,3.1,6.2,19.22
5035,408,BR0408,2025-01-01,vacina,Brucelose,3.4,6.2,21.08
5036,408,BR0408,2024-08-01,vacina,Raiva,2.1,3.8,7.98
5037,408,BR0408,2025-01-01,vacina,Raiva,3.2,3.8,12.16
5038,408,BR0408,2024-07-01,vermifugacao,Ivermectina,5.9,8.9,52.51
5039,408,BR0408,2024-09-29,vermifugacao,Ivermectina,8.5,8.9,75.65
5040,408,BR0408,2024-12-28,vermifugacao,Doramectina,6.0,11.2,67.2
5041,408,BR0408,2025-03-28,vermifugacao,Ivermectina,7.7,8.9,68.53
5042,408,BR0408,2025-06-26,vermifugacao,Ivermectina,9.0,8.9,80.1
5043,408,BR0408,2025-09-24,vermifugacao,Ivermectina,6.2,8.9,55.18
5044,409,BR0409,2024-08-01,vacina,Febre Aftosa,2.1,4.5,9.45
5045,409,BR0409,2025-01-01,vacina,Febre Aftosa,2.4,4.5,10.8
5046,409,BR0409,2024-08-01,vacina,Brucelose,3.7,6.2,22.94
5047,409,BR0409,2025-01-01,vacina,Brucelose,4.2,6.2,26.04
5048,409,BR0409,2024-08-01,vacina,Raiva,3.6,3.8,13.68
5049,409,BR0409,2025-01-01,vacina,Raiva,3.1,3.8,11.78
5050,409,BR0409,2024-07-01,vermifugacao,Ivermectina,8.9,8.9,79.21
5051,409,BR0409,2024-09-29,vermifugacao,Doramectina,9.2,11.2,103.04
5052,409,BR0409,2024-12-28,vermifugacao,Ivermectina,5.1,8.9,45.39
5053,409,BR0409,2025-03-28,vermifugacao,Ivermectina,6.9,8.9,61.41
5054,409,BR0409,2025-06-26,vermifugacao,Ivermectina,8.9,8.9,79.21
5055,409,BR0409,2025-09-24,vermifugacao,Ivermectina,6.1,8.9,54.29
5056,410,BR0410,2024-08-01,vacina,Febre Aftosa,4.1,4.5,18.45
5057,410,BR0410,2025-01-01,vacina,Febre Aftosa,4.3,4.5,19.35
5058,410,BR0410,2024-08-01,vacina,Brucelose,2.1,6.2,13.02
5059,410,BR0410,2025-01-01,vacina,Brucelose,3.3,6.2,20.46
5060,410,BR0410,2024-08-01,vacina,Raiva,2.4,3.8,9.12
5061,410,BR0410,2025-01-01,vacina,Raiva,3.3,3.8,12.54
5062,410,BR0410,2024-07-01,vermifugacao,Doramectina,7.4,11.2,82.88
5063,410,BR0410,2024-09-29,vermifugacao,Ivermectina,9.5,8.9,84.55
5064,410,BR0410,2024-12-28,vermifugacao,Ivermectina,5.9,8.9,52.51
5065,410,BR0410,2025-03-28,vermifugacao,Doramectina,9.4,11.2,105.28
5066,410,BR0410,2025-06-26,vermifugacao,Ivermectina,6.1,8.9,54.29
5067,410,BR0410,2025-09-24,vermifugacao,Ivermectina,7.8,8.9,69.42
5068,411,BR0411,2024-08-01,vacina,Febre Aftosa,4.2,4.5,18.9
5069,411,BR0411,2025-01-01,vacina,Febre Aftosa,2.1,4.5,9.45
5070,411,BR0411,2024-08-01,vacina,Brucelose,4.1,6.2,25.42
5071,411,BR0411,2025-01-01,vacina,Brucelose,4.8,6.2,29.76
5072,411,BR0411,2024-08-01,vacina,Raiva,4.1,3.8,15.58
5073,411,BR0411,2025-01-01,vacina,Raiva,2.1,3.8,7.98
5074,411,BR0411,2024-07-01,vermifugacao,Ivermectina,5.7,8.9,50.73
5075,411,BR0411,2024-09-29,vermifugacao,Doramectina,9.8,11.2,109.76
5076,411,BR0411,2024-12-28,vermifugacao,Ivermectina,7.9,8.9,70.31
5077,411,BR0411,2025-03-28,vermifugacao,Ivermectina,9.3,8.9,82.77
5078,411,BR0411,2025-06-26,vermifugacao,Ivermectina,7.1,8.9,63.19
5079,411,BR0411,2025-09-24,vermifugacao,Doramectina,6.6,11.2,73.92
5080,412,BR0412,2024-08-01,vacina,Febre Aftosa,3.6,4.5,16.2
5081,412,BR0412,2025-01-01,vacina,Febre Aftosa,4.0,4.5,18.0
5082,412,BR0412,2024-08-01,vacina,Brucelose,4.2,6.2,26.04
5083,412,BR0412,2025-01-01,vacina,Brucelose,3.3,6.2,20.46
5084,412,BR0412,2024-08-01,vacina,Raiva,4.7,3.8,17.86
5085,412,BR0412,2025-01-01,vacina,Raiva,4.4,3.8,16.72
5086,412,BR0412,2024-07-01,vermifugacao,Doramectina,7.9,11.2,88.48
5087,412,BR0412,2024-09-29,vermifugacao,Ivermectina,5.2,8.9,46.28
5088,412,BR0412,2024-12-28,vermifugacao,Doramectina,7.3,11.2,81.76
5089,412,BR0412,2025-03-28,vermifugacao,Doramectina,6.0,11.2,67.2
5090,412,BR0412,2025-06-26,vermifugacao,Ivermectina,5.7,8.9,50.73
5091,412,BR0412,2025-09-24,vermifugacao,Ivermectina,8.5,8.9,75.65
5092,413,BR0413,2024-08-01,vacina,Febre Aftosa,3.8,4.5,17.1
5093,413,BR0413,2025-01-01,vacina,Febre Aftosa,4.2,4.5,18.9
5094,413,BR0413,2024-08-01,vacina,Brucelose,3.3,6.2,20.46
5095,413,BR0413,2025-01-01,vacina,Brucelose,4.5,6.2,27.9
5096,413,BR0413,2024-08-01,vacina,Raiva,4.1,3.8,15.58
5097,413,BR0413,2025-01-01,vacina,Raiva,4.3,3.8,16.34
5098,413,BR0413,2024-07-01,vermifugacao,Ivermectina,6.4,8.9,56.96
5099,413,BR0413,2024-09-29,vermifugacao,Ivermectina,5.3,8.9,47.17
5100,413,BR0413,2024-12-28,vermifugacao,Doramectina,7.1,11.2,79.52
