id_pesagem,id_animal,brinco,raca,lote,data_pesagem,dias_conf,peso_kg,gmd_periodo,arroba_atual,preco_arroba_rs,valor_mercado_rs
666,81,BR0081,Brahman,2,2024-12-16,168,471.7,1.045,15.72,309.8,4870.06
3644,439,BR0439,Brahman,9,2024-12-16,168,487.4,0.957,16.25,309.8,5034.25
4030,485,BR0485,Angus,6,2024-12-16,168,546.8,1.249,18.23,309.8,5647.65
622,76,BR0076,Nelore,9,2024-12-16,168,483.7,0.832,16.12,309.8,4993.98
2410,292,BR0292,Nelore,6,2024-12-16,168,455.8,0.945,15.19,309.8,4705.86
2420,293,BR0293,Nelore,6,2024-12-16,168,521.0,1.085,17.37,309.8,5381.23
613,75,BR0075,Brahman,3,2024-12-16,168,473.9,0.886,15.8,309.8,4894.84
573,70,BR0070,Brahman,1,2024-12-16,168,414.1,0.947,13.8,309.8,4275.24
2489,302,BR0302,Nelore,10,2024-12-16,168,522.5,1.162,17.42,309.8,5396.72
2353,285,BR0285,Nelore,3,2024-12-16,168,542.5,1.145,18.08,309.8,5601.18
2496,303,BR0303,Cruzado Nelore,10,2024-12-16,168,510.5,1.22,17.02,309.8,5272.8
683,83,BR0083,Brahman,3,2024-12-16,168,444.5,0.96,14.82,309.8,4591.24
2277,275,BR0275,Nelore,2,2024-12-16,168,503.4,1.103,16.78,309.8,5198.44
706,86,BR0086,Brahman,2,2024-12-16,168,436.5,0.681,14.55,309.8,4507.59
530,65,BR0065,Nelore,7,2024-12-16,168,460.1,0.916,15.34,309.8,4752.33
2561,311,BR0311,Cruzado Nelore,5,2024-12-16,168,558.3,1.615,18.61,309.8,5765.38
4012,482,BR0482,Angus,10,2024-12-16,168,520.1,1.233,17.34,309.8,5371.93
699,85,BR0085,Simental,1,2024-12-16,168,553.5,1.315,18.45,309.8,5715.81
2262,273,BR0273,Cruzado Nelore,7,2024-12-16,168,483.5,1.003,16.12,309.8,4993.98
516,63,BR0063,Nelore,7,2024-12-16,168,477.2,0.99,15.91,309.8,4928.92
2574,313,BR0313,Angus,6,2024-12-16,168,500.7,0.918,16.69,309.8,5170.56
2582,314,BR0314,Nelore,5,2024-12-16,168,372.6,0.433,12.42,309.8,3847.72
3673,442,BR0442,Brahman,7,2024-12-16,168,441.9,0.811,14.73,309.8,4563.35
507,62,BR0062,Nelore,3,2024-12-16,168,476.7,0.872,15.89,309.8,4922.72
3607,434,BR0434,Cruzado Nelore,8,2024-12-16,168,538.0,1.177,17.93,309.8,5554.71
718,87,BR0087,Nelore,2,2024-12-16,168,529.2,1.142,17.64,309.8,5464.87
3614,435,BR0435,Brahman,9,2024-12-16,168,451.4,0.732,15.05,309.8,4662.49
4044,487,BR0487,Nelore,8,2024-12-16,168,457.5,0.929,15.25,309.8,4724.45
540,66,BR0066,Brahman,6,2024-12-16,168,409.0,0.725,13.63,309.8,4222.57
2291,277,BR0277,Brahman,2,2024-12-16,168,418.3,0.595,13.94,309.8,4318.61
2537,308,BR0308,Nelore,5,2024-12-16,168,427.6,0.736,14.25,309.8,4414.65
2527,307,BR0307,Nelore,6,2024-12-16,168,441.2,0.928,14.71,309.8,4557.16
560,68,BR0068,Angus,5,2024-12-16,168,561.1,1.531,18.7,309.8,5793.26
2509,305,BR0305,Cruzado Nelore,7,2024-12-16,168,474.8,0.917,15.83,309.8,4904.13
3663,441,BR0441,Nelore,10,2024-12-16,168,447.5,0.907,14.92,309.8,4622.22
552,67,BR0067,Brahman,5,2024-12-16,168,494.1,1.09,16.47,309.8,5102.41
2518,306,BR0306,Angus,3,2024-12-16,168,482.9,0.896,16.1,309.8,4987.78
2305,278,BR0278,Cruzado Nelore,7,2024-12-16,168,522.1,1.266,17.4,309.8,5390.52
3513,424,BR0424,Nelore,8,2025-01-13,196,484.5,0.928,16.15,325.6,5258.44
3882,467,BR0467,Nelore,3,2025-01-13,196,450.4,0.622,15.01,325.6,4887.26
3908,469,BR0469,Cruzado Nelore,8,2025-01-13,196,528.1,1.128,17.6,325.6,5730.56
4102,494,BR0494,Nelore,8,2025-01-13,196,484.5,0.998,16.15,325.6,5258.44
4086,492,BR0492,Nelore,8,2025-01-13,196,505.4,1.103,16.85,325.6,5486.36
3693,444,BR0444,Brahman,3,2025-01-13,196,389.2,0.758,12.97,325.6,4223.03
3685,443,BR0443,Brahman,9,2025-01-13,196,528.5,1.227,17.62,325.6,5737.07
4119,496,BR0496,Cruzado Nelore,7,2025-01-13,196,530.6,1.047,17.69,325.6,5759.86
3664,441,BR0441,Nelore,10,2025-01-13,196,474.2,0.953,15.81,325.6,5147.74
3417,412,BR0412,Nelore,3,2025-01-13,196,540.8,1.107,18.03,325.6,5870.57
3866,465,BR0465,Cruzado Nelore,9,2025-01-13,196,511.6,1.112,17.05,325.6,5551.48
3893,468,BR0468,Nelore,9,2025-01-13,196,407.9,0.566,13.6,325.6,4428.16
3998,481,BR0481,Brahman,7,2025-01-13,196,384.9,0.445,12.83,325.6,4177.45
3779,453,BR0453,Nelore,6,2025-01-13,196,515.9,0.807,17.2,325.6,5600.32
3931,472,BR0472,Cruzado Nelore,7,2025-01-13,196,535.3,1.245,17.84,325.6,5808.7
3708,445,BR0445,Cruzado Nelore,10,2025-01-13,196,417.5,0.556,13.92,325.6,4532.35
3598,433,BR0433,Cruzado Nelore,5,2025-01-13,196,485.7,0.706,16.19,325.6,5271.46
3431,414,BR0414,Nelore,3,2025-01-13,196,468.2,0.867,15.61,325.6,5082.62
3587,432,BR0432,Brahman,7,2025-01-13,196,461.8,0.761,15.39,325.6,5010.98
3968,477,BR0477,Brahman,2,2025-01-13,196,469.0,1.009,15.63,325.6,5089.13
4055,488,BR0488,Nelore,7,2025-01-13,196,513.8,0.931,17.13,325.6,5577.53
3959,476,BR0476,Nelore,6,2025-01-13,196,493.4,1.124,16.45,325.6,5356.12
4045,487,BR0487,Nelore,8,2025-01-13,196,482.3,0.886,16.08,325.6,5235.65
3477,419,BR0419,Brahman,1,2025-01-13,196,526.3,1.141,17.54,325.6,5711.02
3576,431,BR0431,Brahman,1,2025-01-13,196,466.8,0.835,15.56,325.6,5066.34
3795,455,BR0455,Nelore,4,2025-01-13,196,533.5,1.239,17.78,325.6,5789.17
3615,435,BR0435,Brahman,9,2025-01-13,196,474.4,0.822,15.81,325.6,5147.74
3563,430,BR0430,Nelore,10,2025-01-13,196,443.8,0.751,14.79,325.6,4815.62
4064,489,BR0489,Brahman,3,2025-01-13,196,526.1,1.26,17.54,325.6,5711.02
3803,456,BR0456,Nelore,9,2025-01-13,196,551.2,1.193,18.37,325.6,5981.27
3764,451,BR0451,Nelore,3,2025-01-13,196,539.6,0.94,17.99,325.6,5857.54
3555,429,BR0429,Nelore,7,2025-01-13,196,525.5,1.04,17.52,325.6,5704.51
4133,498,BR0498,Cruzado Nelore,3,2025-01-13,196,518.0,1.026,17.27,325.6,5623.11
3530,426,BR0426,Brahman,9,2025-01-13,196,477.5,1.022,15.92,325.6,5183.55
3922,471,BR0471,Angus,2,2025-01-13,196,512.5,1.039,17.08,325.6,5561.25
3645,439,BR0439,Brahman,9,2025-01-13,196,516.2,1.028,17.21,325.6,5603.58
3724,446,BR0446,Nelore,8,2025-01-13,196,527.9,0.852,17.6,325.6,5730.56
3847,462,BR0462,Cruzado Nelore,10,2025-01-13,196,536.6,1.051,17.89,325.6,5824.98
3732,447,BR0447,Nelore,6,2025-01-13,196,476.2,0.749,15.87,325.6,5167.27
3654,440,BR0440,Cruzado Nelore,8,2025-01-13,196,487.5,0.839,16.25,325.6,5291.0
3442,415,BR0415,Nelore,5,2025-01-13,196,403.1,0.513,13.44,325.6,4376.06
3939,473,BR0473,Nelore,9,2025-01-13,196,545.7,1.086,18.19,325.6,5922.66
3742,448,BR0448,Brahman,4,2025-01-13,196,475.6,0.801,15.85,325.6,5160.76
3546,428,BR0428,Nelore,2,2025-01-13,196,517.6,0.84,17.25,325.6,5616.6
3823,459,BR0459,Brahman,10,2025-01-13,196,477.4,1.051,15.91,325.6,5180.3
3632,437,BR0437,Nelore,6,2025-01-13,196,536.2,0.994,17.87,325.6,5818.47
3485,420,BR0420,Nelore,1,2025-01-13,196,496.2,1.06,16.54,325.6,5385.42
3833,460,BR0460,Nelore,1,2025-01-13,196,534.0,1.184,17.8,325.6,5795.68
3674,442,BR0442,Brahman,7,2025-01-13,196,455.2,0.474,15.17,325.6,4939.35
4148,500,BR0500,Simental,6,2025-01-13,196,548.4,1.106,18.28,325.6,5951.97
1153,141,BR0141,Cruzado Nelore,9,2025-01-13,196,507.8,0.999,16.93,325.6,5512.41
1142,140,BR0140,Nelore,10,2025-01-13,196,465.6,0.912,15.52,325.6,5053.31
478,58,BR0058,Nelore,10,2025-01-13,196,460.7,1.064,15.36,325.6,5001.22
1859,227,BR0227,Nelore,4,2025-01-13,196,475.7,0.877,15.86,325.6,5164.02
3409,411,BR0411,Nelore,10,2025-01-13,196,540.3,1.396,18.01,325.6,5864.06
494,60,BR0060,Nelore,10,2025-01-13,196,552.1,1.279,18.4,325.6,5991.04
1869,228,BR0228,Nelore,2,2025-01-13,196,529.2,1.165,17.64,325.6,5743.58
508,62,BR0062,Nelore,3,2025-01-13,196,503.1,0.942,16.77,325.6,5460.31
2608,316,BR0316,Brahman,5,2025-01-13,196,371.7,0.385,12.39,325.6,4034.18
2600,315,BR0315,Cruzado Nelore,7,2025-01-13,196,531.6,1.116,17.72,325.6,5769.63
1877,229,BR0229,Brahman,8,2025-01-13,196,429.0,0.973,14.3,325.6,4656.08
517,63,BR0063,Nelore,7,2025-01-13,196,505.5,1.012,16.85,325.6,5486.36
531,65,BR0065,Nelore,7,2025-01-13,196,489.2,1.041,16.31,325.6,5310.54
1131,139,BR0139,Brahman,2,2025-01-13,196,460.2,0.792,15.34,325.6,4994.7
1902,232,BR0232,Nelore,8,2025-01-13,196,550.0,1.234,18.33,325.6,5968.25
1916,234,BR0234,Brahman,9,2025-01-13,196,508.4,1.152,16.95,325.6,5518.92
2583,314,BR0314,Nelore,5,2025-01-13,196,386.9,0.512,12.9,325.6,4200.24
2575,313,BR0313,Angus,6,2025-01-13,196,532.1,1.122,17.74,325.6,5776.14
541,66,BR0066,Brahman,6,2025-01-13,196,429.8,0.742,14.33,325.6,4665.85
1925,235,BR0235,Brahman,10,2025-01-13,196,485.6,0.969,16.19,325.6,5271.46
1935,236,BR0236,Nelore,7,2025-01-13,196,530.3,1.195,17.68,325.6,5756.61
553,67,BR0067,Brahman,5,2025-01-13,196,525.8,1.133,17.53,325.6,5707.77
574,70,BR0070,Brahman,1,2025-01-13,196,439.5,0.909,14.65,325.6,4770.04
1943,237,BR0237,Brahman,5,2025-01-13,196,427.7,0.996,14.26,325.6,4643.06
2538,308,BR0308,Nelore,5,2025-01-13,196,444.2,0.594,14.81,325.6,4822.14
2528,307,BR0307,Nelore,6,2025-01-13,196,464.3,0.824,15.48,325.6,5040.29
1113,137,BR0137,Brahman,9,2025-01-13,196,437.0,0.792,14.57,325.6,4743.99
2519,306,BR0306,Angus,3,2025-01-13,196,506.5,0.844,16.88,325.6,5496.13
1099,135,BR0135,Nelore,3,2025-01-13,196,535.6,1.399,17.85,325.6,5811.96
2510,305,BR0305,Cruzado Nelore,7,2025-01-13,196,505.5,1.097,16.85,325.6,5486.36
460,56,BR0056,Cruzado Nelore,3,2025-01-13,196,473.7,0.772,15.79,325.6,5141.22
2497,303,BR0303,Cruzado Nelore,10,2025-01-13,196,538.7,1.008,17.96,325.6,5847.78
1849,226,BR0226,Cruzado Nelore,2,2025-01-13,196,484.0,0.866,16.13,325.6,5251.93
450,55,BR0055,Brahman,5,2025-01-13,196,487.2,0.884,16.24,325.6,5287.74
2731,328,BR0328,Simental,10,2025-01-13,196,537.8,0.934,17.93,325.6,5838.01
2722,327,BR0327,Nelore,5,2025-01-13,196,518.4,1.194,17.28,325.6,5626.37
1178,144,BR0144,Brahman,8,2025-01-13,196,500.0,1.017,16.67,325.6,5427.75
1170,143,BR0143,Cruzado Nelore,1,2025-01-13,196,541.1,1.062,18.04,325.6,5873.82
2712,326,BR0326,Nelore,2,2025-01-13,196,486.3,1.088,16.21,325.6,5277.98
2698,324,BR0324,Nelore,5,2025-01-13,196,539.0,1.389,17.97,325.6,5851.03
2689,323,BR0323,Brahman,4,2025-01-13,196,496.7,1.111,16.56,325.6,5391.94
1162,142,BR0142,Nelore,8,2025-01-13,196,544.6,1.048,18.15,325.6,5909.64
306,36,BR0036,Brahman,6,2025-01-13,196,512.7,1.215,17.09,325.6,5564.5
1766,216,BR0216,Nelore,9,2025-01-13,196,432.8,0.508,14.43,325.6,4698.41
328,39,BR0039,Brahman,7,2025-01-13,196,454.7,0.908,15.16,325.6,4936.1
2675,322,BR0322,Brahman,8,2025-01-13,196,412.6,0.73,13.75,325.6,4477.0
365,44,BR0044,Nelore,3,2025-01-13,196,533.3,1.238,17.78,325.6,5789.17
380,46,BR0046,Cruzado Nelore,8,2025-01-13,196,553.0,1.254,18.43,325.6,6000.81
393,48,BR0048,Brahman,9,2025-01-13,196,541.0,1.019,18.03,325.6,5870.57
401,49,BR0049,Nelore,4,2025-01-13,196,485.8,0.861,16.19,325.6,5271.46
1779,217,BR0217,Nelore,4,2025-01-13,196,517.7,1.181,17.26,325.6,5619.86
2665,321,BR0321,Nelore,10,2025-01-13,196,469.8,0.942,15.66,325.6,5098.9
1788,218,BR0218,Nelore,5,2025-01-13,196,544.4,1.094,18.15,325.6,5909.64
423,52,BR0052,Nelore,6,2025-01-13,196,529.9,1.048,17.66,325.6,5750.1
431,53,BR0053,Simental,1,2025-01-13,196,522.9,1.218,17.43,325.6,5675.21
1796,219,BR0219,Nelore,1,2025-01-13,196,501.9,1.201,16.73,325.6,5447.29
439,54,BR0054,Brahman,3,2025-01-13,196,455.9,1.026,15.2,325.6,4949.12
1823,223,BR0223,Nelore,6,2025-01-13,196,511.1,1.035,17.04,325.6,5548.22
2652,320,BR0320,Brahman,10,2025-01-13,196,428.2,0.72,14.27,325.6,4646.31
2644,319,BR0319,Nelore,8,2025-01-13,196,545.1,1.138,18.17,325.6,5916.15
1832,224,BR0224,Cruzado Nelore,10,2025-01-13,196,518.0,0.983,17.27,325.6,5623.11
2634,318,BR0318,Brahman,1,2025-01-13,196,476.8,0.868,15.89,325.6,5173.78
2626,317,BR0317,Cruzado Nelore,8,2025-01-13,196,520.8,1.126,17.36,325.6,5652.42
1841,225,BR0225,Nelore,4,2025-01-13,196,557.6,1.498,18.59,325.6,6052.9
1193,146,BR0146,Cruzado Nelore,7,2025-01-13,196,529.1,1.194,17.64,325.6,5743.58
1078,132,BR0132,Nelore,7,2025-01-13,196,549.0,1.051,18.3,325.6,5958.48
2468,299,BR0299,Nelore,3,2025-01-13,196,474.8,0.916,15.83,325.6,5154.25
726,88,BR0088,Brahman,5,2025-01-13,196,520.4,1.1,17.35,325.6,5649.16
740,90,BR0090,Cruzado Nelore,2,2025-01-13,196,551.6,1.161,18.39,325.6,5987.78
2250,272,BR0272,Brahman,8,2025-01-13,196,434.2,0.609,14.47,325.6,4711.43
748,91,BR0091,Nelore,5,2025-01-13,196,545.4,1.089,18.18,325.6,5919.41
2240,271,BR0271,Nelore,9,2025-01-13,196,482.7,1.028,16.09,325.6,5238.9
2232,270,BR0270,Nelore,7,2025-01-13,196,536.1,1.206,17.87,325.6,5818.47
2224,269,BR0269,Nelore,7,2025-01-13,196,540.1,1.308,18.0,325.6,5860.8
791,97,BR0097,Brahman,5,2025-01-13,196,459.6,1.072,15.32,325.6,4988.19
944,115,BR0115,Nelore,4,2025-01-13,196,439.2,0.701,14.64,325.6,4766.78
2200,266,BR0266,Nelore,9,2025-01-13,196,458.4,0.84,15.28,325.6,4975.17
2186,264,BR0264,Cruzado Nelore,1,2025-01-13,196,531.7,0.924,17.72,325.6,5769.63
2052,248,BR0248,Cruzado Nelore,8,2025-01-13,196,547.8,1.041,18.26,325.6,5945.46
2060,249,BR0249,Nelore,9,2025-01-13,196,459.4,0.983,15.31,325.6,4984.94
802,98,BR0098,Cruzado Nelore,10,2025-01-13,196,536.7,1.161,17.89,325.6,5824.98
821,101,BR0101,Nelore,10,2025-01-13,196,490.2,0.837,16.34,325.6,5320.3
2071,250,BR0250,Nelore,4,2025-01-13,196,471.8,0.896,15.73,325.6,5121.69
831,102,BR0102,Nelore,8,2025-01-13,196,488.6,0.987,16.29,325.6,5304.02
933,114,BR0114,Nelore,10,2025-01-13,196,456.7,0.822,15.22,325.6,4955.63
2082,251,BR0251,Nelore,8,2025-01-13,196,464.3,0.752,15.48,325.6,5040.29
2150,259,BR0259,Nelore,3,2025-01-13,196,427.2,0.616,14.24,325.6,4636.54
841,103,BR0103,Nelore,7,2025-01-13,196,521.0,0.963,17.37,325.6,5655.67
2140,258,BR0258,Brahman,9,2025-01-13,196,469.1,0.897,15.64,325.6,5092.38
862,106,BR0106,Nelore,2,2025-01-13,196,474.4,1.144,15.81,325.6,5147.74
2124,256,BR0256,Cruzado Nelore,2,2025-01-13,196,494.0,0.919,16.47,325.6,5362.63
2116,255,BR0255,Cruzado Nelore,7,2025-01-13,196,531.9,1.119,17.73,325.6,5772.89
910,111,BR0111,Nelore,9,2025-01-13,196,505.9,1.044,16.86,325.6,5489.62
2100,253,BR0253,Nelore,5,2025-01-13,196,537.3,1.155,17.91,325.6,5831.5
2108,254,BR0254,Cruzado Nelore,10,2025-01-13,196,534.9,1.013,17.83,325.6,5805.45
879,108,BR0108,Brahman,1,2025-01-13,196,399.6,0.55,13.32,325.6,4336.99
2040,247,BR0247,Cruzado Nelore,5,2025-01-13,196,441.9,0.818,14.73,325.6,4796.09
1956,238,BR0238,Cruzado Nelore,7,2025-01-13,196,541.8,1.155,18.06,325.6,5880.34
975,119,BR0119,Cruzado Nelore,8,2025-01-13,196,544.3,1.149,18.14,325.6,5906.38
983,120,BR0120,Nelore,9,2025-01-13,196,472.6,0.885,15.75,325.6,5128.2
585,71,BR0071,Nelore,10,2025-01-13,196,534.1,0.887,17.8,325.6,5795.68
1964,239,BR0239,Cruzado Nelore,7,2025-01-13,196,468.2,0.637,15.61,325.6,5082.62
2451,297,BR0297,Nelore,7,2025-01-13,196,481.6,1.006,16.05,325.6,5225.88
614,75,BR0075,Brahman,3,2025-01-13,196,496.4,0.802,16.55,325.6,5388.68
2440,296,BR0296,Nelore,9,2025-01-13,196,470.8,0.759,15.69,325.6,5108.66
623,76,BR0076,Nelore,9,2025-01-13,196,504.0,0.723,16.8,325.6,5470.08
1975,240,BR0240,Nelore,2,2025-01-13,196,516.7,1.218,17.22,325.6,5606.83
2411,292,BR0292,Nelore,6,2025-01-13,196,482.6,0.957,16.09,325.6,5238.9
639,78,BR0078,Nelore,10,2025-01-13,196,418.7,0.841,13.96,325.6,4545.38
1991,242,BR0242,Nelore,6,2025-01-13,196,442.0,0.694,14.73,325.6,4796.09
1329,162,BR0162,Brahman,3,2025-01-13,196,418.7,0.621,13.96,325.6,4545.38
2400,291,BR0291,Brahman,1,2025-01-13,196,466.4,0.766,15.55,325.6,5063.08
2392,290,BR0290,Angus,6,2025-01-13,196,529.2,0.984,17.64,325.6,5743.58
2380,288,BR0288,Cruzado Nelore,5,2025-01-13,196,551.8,1.15,18.39,325.6,5987.78
1060,131,BR0131,Brahman,2,2025-01-13,196,359.6,0.522,11.99,325.6,3903.94
1028,126,BR0126,Cruzado Nelore,6,2025-01-13,196,544.3,1.056,18.14,325.6,5906.38
2369,287,BR0287,Nelore,2,2025-01-13,196,458.4,0.823,15.28,325.6,4975.17
2361,286,BR0286,Nelore,8,2025-01-13,196,557.1,1.354,18.57,325.6,6046.39
658,80,BR0080,Brahman,5,2025-01-13,196,517.8,1.063,17.26,325.6,5619.86
2320,280,BR0280,Nelore,3,2025-01-13,196,536.7,1.07,17.89,325.6,5824.98
1000,122,BR0122,Nelore,5,2025-01-13,196,494.1,1.008,16.47,325.6,5362.63
667,81,BR0081,Brahman,2,2025-01-13,196,501.7,1.072,16.72,325.6,5444.03
2004,243,BR0243,Nelore,10,2025-01-13,196,546.5,1.122,18.22,325.6,5932.43
676,82,BR0082,Nelore,8,2025-01-13,196,528.0,1.006,17.6,325.6,5730.56
684,83,BR0083,Brahman,3,2025-01-13,196,472.0,0.982,15.73,325.6,5121.69
2012,244,BR0244,Cruzado Nelore,2,2025-01-13,196,425.4,0.678,14.18,325.6,4617.01
2292,277,BR0277,Brahman,2,2025-01-13,196,441.1,0.815,14.7,325.6,4786.32
2278,275,BR0275,Nelore,2,2025-01-13,196,533.5,1.076,17.78,325.6,5789.17
2263,273,BR0273,Cruzado Nelore,7,2025-01-13,196,512.8,1.048,17.09,325.6,5564.5
707,86,BR0086,Brahman,2,2025-01-13,196,453.1,0.594,15.1,325.6,4916.56
2739,329,BR0329,Nelore,2,2025-01-13,196,550.1,1.087,18.34,325.6,5971.5
894,109,BR0109,Nelore,10,2025-01-13,196,518.0,1.223,17.27,325.6,5623.11
2761,332,BR0332,Nelore,8,2025-01-13,196,522.0,1.162,17.4,325.6,5665.44
94,11,BR0011,Nelore,8,2025-01-13,196,544.1,1.056,18.14,325.6,5906.38
102,12,BR0012,Brahman,5,2025-01-13,196,506.4,1.019,16.88,325.6,5496.13
1549,191,BR0191,Brahman,10,2025-01-13,196,475.4,0.928,15.85,325.6,5160.76
3213,388,BR0388,Nelore,3,2025-01-13,196,437.6,0.728,14.59,325.6,4750.5
111,13,BR0013,Nelore,10,2025-01-13,196,511.6,1.125,17.05,325.6,5551.48
1281,156,BR0156,Cruzado Nelore,8,2025-01-13,196,506.3,0.97,16.88,325.6,5496.13
1559,192,BR0192,Cruzado Nelore,6,2025-01-13,196,465.2,0.629,15.51,325.6,5050.06
3201,387,BR0387,Nelore,5,2025-01-13,196,442.4,0.747,14.75,325.6,4802.6
127,15,BR0015,Nelore,8,2025-01-13,196,412.2,0.815,13.74,325.6,4473.74
3190,386,BR0386,Brahman,4,2025-01-13,196,462.3,0.936,15.41,325.6,5017.5
1570,193,BR0193,Nelore,1,2025-01-13,196,509.0,0.795,16.97,325.6,5525.43
3180,385,BR0385,Nelore,1,2025-01-13,196,484.7,0.925,16.16,325.6,5261.7
3172,384,BR0384,Nelore,5,2025-01-13,196,545.6,1.099,18.19,325.6,5922.66
1509,185,BR0185,Brahman,8,2025-01-13,196,545.7,1.096,18.19,325.6,5922.66
3157,382,BR0382,Cruzado Nelore,4,2025-01-13,196,531.2,0.854,17.71,325.6,5766.38
1579,194,BR0194,Brahman,4,2025-01-13,196,420.2,0.736,14.01,325.6,4561.66
2747,330,BR0330,Nelore,8,2025-01-13,196,532.0,1.178,17.73,325.6,5772.89
186,22,BR0022,Nelore,3,2025-01-13,196,521.4,1.232,17.38,325.6,5658.93
194,23,BR0023,Nelore,4,2025-01-13,196,533.8,1.32,17.79,325.6,5792.42
3142,381,BR0381,Nelore,7,2025-01-13,196,405.3,0.698,13.51,325.6,4398.86
3128,379,BR0379,Angus,10,2025-01-13,196,532.8,0.96,17.76,325.6,5782.66
3108,376,BR0376,Cruzado Nelore,5,2025-01-13,196,539.9,1.178,18.0,325.6,5860.8
1271,155,BR0155,Nelore,8,2025-01-13,196,473.7,0.971,15.79,325.6,5141.22
202,24,BR0024,Simental,4,2025-01-13,196,538.0,1.033,17.93,325.6,5838.01
3098,375,BR0375,Nelore,1,2025-01-13,196,491.7,1.043,16.39,325.6,5336.58
3090,374,BR0374,Brahman,1,2025-01-13,196,524.0,1.233,17.47,325.6,5688.23
215,26,BR0026,Brahman,4,2025-01-13,196,452.1,0.88,15.07,325.6,4906.79
1261,154,BR0154,Nelore,9,2025-01-13,196,474.9,0.909,15.83,325.6,5154.25
161,19,BR0019,Nelore,5,2025-01-13,196,492.3,0.923,16.41,325.6,5343.1
85,10,BR0010,Cruzado Nelore,4,2025-01-13,196,509.1,1.111,16.97,325.6,5525.43
3226,389,BR0389,Nelore,7,2025-01-13,196,500.4,0.872,16.68,325.6,5431.01
3242,391,BR0391,Nelore,6,2025-01-13,196,467.0,0.984,15.57,325.6,5069.59
3399,410,BR0410,Nelore,10,2025-01-13,196,488.9,0.836,16.3,325.6,5307.28
3384,408,BR0408,Angus,6,2025-01-13,196,553.9,1.26,18.46,325.6,6010.58
3376,407,BR0407,Cruzado Nelore,7,2025-01-13,196,523.1,1.065,17.44,325.6,5678.46
3368,406,BR0406,Brahman,5,2025-01-13,196,526.3,0.982,17.54,325.6,5711.02
8,1,BR0001,Nelore,3,2025-01-13,196,504.4,0.935,16.81,325.6,5473.34
1343,163,BR0163,Nelore,7,2025-01-13,196,481.5,0.962,16.05,325.6,5225.88
3357,405,BR0405,Nelore,4,2025-01-13,196,454.4,0.911,15.15,325.6,4932.84
17,2,BR0002,Nelore,8,2025-01-13,196,447.9,1.012,14.93,325.6,4861.21
1367,166,BR0166,Brahman,5,2025-01-13,196,481.7,0.889,16.06,325.6,5229.14
3345,404,BR0404,Brahman,7,2025-01-13,196,448.3,0.793,14.94,325.6,4864.46
3326,401,BR0401,Brahman,2,2025-01-13,196,543.8,1.282,18.13,325.6,5903.13
35,4,BR0004,Brahman,10,2025-01-13,196,461.4,0.701,15.38,325.6,5007.73
1309,160,BR0160,Nelore,1,2025-01-13,196,411.3,0.576,13.71,325.6,4463.98
1410,172,BR0172,Cruzado Nelore,3,2025-01-13,196,473.9,0.866,15.8,325.6,5144.48
3302,398,BR0398,Nelore,2,2025-01-13,196,482.3,0.937,16.08,325.6,5235.65
1290,157,BR0157,Brahman,6,2025-01-13,196,520.2,1.023,17.34,325.6,5645.9
3286,396,BR0396,Nelore,6,2025-01-13,196,508.4,1.098,16.95,325.6,5518.92
3278,395,BR0395,Brahman,6,2025-01-13,196,524.9,1.135,17.5,325.6,5698.0
46,5,BR0005,Nelore,7,2025-01-13,196,487.6,0.908,16.25,325.6,5291.0
1420,173,BR0173,Brahman,1,2025-01-13,196,506.8,1.264,16.89,325.6,5499.38
3268,394,BR0394,Nelore,4,2025-01-13,196,480.6,1.044,16.02,325.6,5216.11
1429,174,BR0174,Nelore,5,2025-01-13,196,542.9,1.186,18.1,325.6,5893.36
1455,178,BR0178,Brahman,1,2025-01-13,196,533.2,1.163,17.77,325.6,5785.91
1463,179,BR0179,Nelore,10,2025-01-13,196,550.9,1.15,18.36,325.6,5978.02
1471,180,BR0180,Nelore,5,2025-01-13,196,519.5,1.097,17.32,325.6,5639.39
61,7,BR0007,Nelore,4,2025-01-13,196,492.5,1.063,16.42,325.6,5346.35
1486,182,BR0182,Brahman,5,2025-01-13,196,462.9,1.09,15.43,325.6,5024.01
3259,393,BR0393,Nelore,5,2025-01-13,196,509.8,0.917,16.99,325.6,5531.94
77,9,BR0009,Nelore,8,2025-01-13,196,530.8,1.2,17.69,325.6,5759.86
1600,196,BR0196,Nelore,1,2025-01-13,196,447.1,0.76,14.9,325.6,4851.44
3079,373,BR0373,Brahman,8,2025-01-13,196,461.4,0.873,15.38,325.6,5007.73
178,21,BR0021,Nelore,7,2025-01-13,196,533.3,1.31,17.78,325.6,5789.17
2849,344,BR0344,Nelore,9,2025-01-13,196,508.0,0.743,16.93,325.6,5512.41
2841,343,BR0343,Nelore,1,2025-01-13,196,523.6,0.966,17.45,325.6,5681.72
2955,357,BR0357,Brahman,7,2025-01-13,196,426.6,0.879,14.22,325.6,4630.03
2895,350,BR0350,Brahman,2,2025-01-13,196,520.9,1.135,17.36,325.6,5652.42
243,29,BR0029,Cruzado Nelore,5,2025-01-13,196,511.4,1.293,17.05,325.6,5551.48
1235,151,BR0151,Brahman,6,2025-01-13,196,500.1,0.892,16.67,325.6,5427.75
2858,345,BR0345,Brahman,6,2025-01-13,196,526.8,1.32,17.56,325.6,5717.54
1669,205,BR0205,Brahman,8,2025-01-13,196,425.0,0.739,14.17,325.6,4613.75
